"Work_Geo_Short" "Res_Geo_Short" "Year" "Total" "Drove.alone" "X2.person.carpool" "X3.person.carpool" "X4.person.carpool" "X5.or.6.person.carpool" "X7.or.more.person.carpool" "Bus" "Streetcar.or.trolley" "Subway" "Railroad" "Ferry" "Bicycle" "Walked" "Taxi" "Motorcycle" "Other" "Worked.at.home" "Source" "src" "dst"
"Marin" "Nevada" 2016 70 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 21
"Marin" "Contra Costa" 2016 8570 6535 1110 380 45 50 0 220 0 60 0 0 35 20 4 55 60 0 "CTPP_A302103_5YR_2016" 7 21
"Marin" "Yolo" 2016 140 60 0 0 0 0 0 0 0 0 0 0 0 80 0 0 0 0 "CTPP_A302103_5YR_2016" 57 21
"Marin" "Santa Barbara" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 21
"Marin" "Siskiyou" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 21
"Marin" "Los Angeles" 2016 180 35 20 0 0 0 0 35 0 0 0 0 0 0 0 0 85 0 "CTPP_A302103_5YR_2016" 19 21
"Marin" "Sacramento" 2016 450 295 25 10 35 55 30 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 21
"Marin" "Orange" 2016 15 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 21
"Marin" "Stanislaus" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 21
"Marin" "Sonoma" 2016 16105 13265 2065 195 170 65 70 110 0 0 0 0 25 30 0 60 50 0 "CTPP_A302103_5YR_2016" 49 21
"Marin" "Ventura" 2016 10 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 21
"Marin" "San Mateo" 2016 965 880 40 10 0 10 0 10 0 20 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 21
"Marin" "Alameda" 2016 4615 3875 280 190 30 0 0 0 0 20 10 45 35 25 0 45 60 0 "CTPP_A302103_5YR_2016" 1 21
"Marin" "Placer" 2016 95 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 21
"Marin" "Tulare" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 21
"Marin" "Calaveras" 2016 15 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 21
"Marin" "San Francisco" 2016 6695 5145 330 135 40 60 0 425 0 30 0 4 210 185 0 60 70 0 "CTPP_A302103_5YR_2016" 38 21
"Marin" "Kern" 2016 20 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 21
"Marin" "Marin" 2016 81445 54090 4765 1040 350 110 50 2280 20 0 0 65 1555 3810 20 180 315 12800 "CTPP_A302103_5YR_2016" 21 21
"Marin" "Monterey" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 21
"Marin" "Plumas" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 21
"Mariposa" "Los Angeles" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 22
"Mariposa" "Tuolumne" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 22
"Mariposa" "Sacramento" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 22
"Mariposa" "Fresno" 2016 125 70 25 0 0 0 0 0 0 0 0 0 0 4 0 0 25 0 "CTPP_A302103_5YR_2016" 10 22
"Mariposa" "Stanislaus" 2016 25 10 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 22
"Mariposa" "Madera" 2016 575 500 45 25 0 0 0 4 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 22
"Mariposa" "Tulare" 2016 25 20 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 22
"Mariposa" "Mariposa" 2016 5015 3060 375 60 20 4 0 130 0 0 0 0 175 580 0 4 4 600 "CTPP_A302103_5YR_2016" 22 22
"Mariposa" "Merced" 2016 85 60 0 0 0 0 0 15 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 24 22
"Mariposa" "Butte" 2016 25 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 22
"Mariposa" "Orange" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 22
"Mariposa" "Contra Costa" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 22
"Mendocino" "Sacramento" 2016 200 195 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 23
"Mendocino" "Mendocino" 2016 33125 24510 2505 365 175 120 80 165 0 0 0 0 435 1705 0 95 70 2905 "CTPP_A302103_5YR_2016" 23 23
"Mendocino" "Butte" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 23
"Mendocino" "Riverside" 2016 30 4 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 "CTPP_A302103_5YR_2016" 33 23
"Mendocino" "San Francisco" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 23
"Mendocino" "Alameda" 2016 70 10 25 20 0 0 0 0 0 0 0 0 0 10 0 0 10 0 "CTPP_A302103_5YR_2016" 1 23
"Mendocino" "Solano" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 48 23
"Mendocino" "Contra Costa" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 23
"Mendocino" "Humboldt" 2016 20 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 12 23
"Mendocino" "Placer" 2016 55 15 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 23
"Mendocino" "Amador" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 3 23
"Mendocino" "Orange" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 23
"Mendocino" "Stanislaus" 2016 20 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 23
"Mendocino" "Marin" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 21 23
"Mendocino" "Shasta" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 23
"Mendocino" "Yolo" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 23
"Mendocino" "Colusa" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 6 23
"Mendocino" "Santa Clara" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 23
"Mendocino" "Tuolumne" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 23
"Mendocino" "Sutter" 2016 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 23
"Mendocino" "Napa" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 23
"Mendocino" "Del Norte" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 8 23
"Mendocino" "Los Angeles" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 23
"Mendocino" "Sonoma" 2016 1030 965 55 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 49 23
"Mendocino" "San Benito" 2016 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 23
"Mendocino" "Lake" 2016 1210 1030 125 25 0 0 0 0 0 0 0 0 0 0 0 0 30 0 "CTPP_A302103_5YR_2016" 17 23
"Mendocino" "Glenn" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 11 23
"Merced" "San Joaquin" 2016 315 215 35 60 0 0 4 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 24
"Merced" "Kern" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 24
"Merced" "Riverside" 2016 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 33 24
"Merced" "Santa Clara" 2016 125 120 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 24
"Merced" "Alameda" 2016 35 15 15 4 0 0 0 0 0 0 4 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 24
"Merced" "Sutter" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 24
"Merced" "El Dorado" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 24
"Merced" "Fresno" 2016 1070 830 75 65 40 30 0 15 0 0 15 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 24
"Merced" "Monterey" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 24
"Merced" "Tuolumne" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 24
"Merced" "Butte" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 24
"Merced" "Sacramento" 2016 220 140 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 24
"Merced" "Solano" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 48 24
"Merced" "Stanislaus" 2016 6870 5980 565 90 185 25 15 0 0 0 0 0 0 4 0 4 0 0 "CTPP_A302103_5YR_2016" 50 24
"Merced" "Kings" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 24
"Merced" "Napa" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 24
"Merced" "Mariposa" 2016 365 345 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 22 24
"Merced" "San Benito" 2016 60 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 35 24
"Merced" "Tulare" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 24
"Merced" "Placer" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 24
"Merced" "San Diego" 2016 20 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 37 24
"Merced" "Madera" 2016 1520 1080 175 30 0 45 110 0 0 0 0 0 0 50 0 20 15 0 "CTPP_A302103_5YR_2016" 20 24
"Merced" "Contra Costa" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 24
"Merced" "San Mateo" 2016 35 20 0 0 0 0 0 15 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 24
"Merced" "Los Angeles" 2016 275 245 0 0 0 0 0 15 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 19 24
"Merced" "Merced" 2016 68970 53470 4890 940 430 245 80 845 0 0 0 0 345 2150 15 160 2175 3215 "CTPP_A302103_5YR_2016" 24 24
"Merced" "Calaveras" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 24
"Modoc" "Sacramento" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 25
"Modoc" "Butte" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 25
"Modoc" "Lassen" 2016 85 70 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 18 25
"Modoc" "Modoc" 2016 2810 1855 120 70 55 0 0 15 0 0 0 0 4 215 0 0 20 455 "CTPP_A302103_5YR_2016" 25 25
"Modoc" "Siskiyou" 2016 30 25 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 25
"Modoc" "San Francisco" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 25
"Modoc" "Shasta" 2016 55 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 25
"Mono" "Yolo" 2016 4 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 26
"Mono" "Santa Barbara" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 26
"Mono" "Madera" 2016 20 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 26
"Mono" "Inyo" 2016 800 370 110 10 220 45 15 35 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 14 26
"Mono" "San Diego" 2016 30 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 37 26
"Mono" "El Dorado" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 26
"Mono" "Mono" 2016 7105 3030 310 95 50 55 40 1225 25 0 0 0 390 1005 0 0 0 875 "CTPP_A302103_5YR_2016" 26 26
"Mono" "Los Angeles" 2016 100 40 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 26
"Mono" "Kern" 2016 4 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 15 26
"Monterey" "Tulare" 2016 50 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 54 27
"Monterey" "Stanislaus" 2016 65 45 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 27
"Monterey" "Alameda" 2016 340 295 0 20 0 0 0 0 0 0 0 0 0 10 0 10 10 0 "CTPP_A302103_5YR_2016" 1 27
"Monterey" "Butte" 2016 15 0 0 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 27
"Monterey" "Santa Barbara" 2016 105 100 4 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 "CTPP_A302103_5YR_2016" 42 27
"Monterey" "Los Angeles" 2016 480 250 100 4 0 0 0 30 0 0 10 0 0 25 0 0 60 0 "CTPP_A302103_5YR_2016" 19 27
"Monterey" "Sonoma" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 49 27
"Monterey" "Placer" 2016 120 110 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 27
"Monterey" "Tehama" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 52 27
"Monterey" "Kings" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 16 27
"Monterey" "Sacramento" 2016 150 125 15 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 "CTPP_A302103_5YR_2016" 34 27
"Monterey" "Merced" 2016 345 220 20 40 0 45 0 0 0 0 0 0 0 0 0 0 20 0 "CTPP_A302103_5YR_2016" 24 27
"Monterey" "Santa Cruz" 2016 6490 5115 840 105 15 0 35 25 0 0 0 0 0 0 15 4 335 0 "CTPP_A302103_5YR_2016" 44 27
"Monterey" "Tuolumne" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 27
"Monterey" "San Benito" 2016 2580 2335 135 60 25 20 0 0 0 0 0 0 0 4 0 4 0 0 "CTPP_A302103_5YR_2016" 35 27
"Monterey" "Ventura" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 56 27
"Monterey" "San Mateo" 2016 75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 41 27
"Monterey" "Contra Costa" 2016 325 215 25 0 0 0 0 0 0 0 0 0 0 60 0 0 30 0 "CTPP_A302103_5YR_2016" 7 27
"Monterey" "Solano" 2016 30 20 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 48 27
"Monterey" "Kern" 2016 175 135 30 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 15 27
"Monterey" "Riverside" 2016 60 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 33 27
"Monterey" "Siskiyou" 2016 4 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 47 27
"Monterey" "Fresno" 2016 450 370 4 0 0 0 0 50 0 0 0 0 4 15 0 0 0 0 "CTPP_A302103_5YR_2016" 10 27
"Monterey" "Monterey" 2016 161785 112890 13570 3040 1175 685 185 3390 0 0 30 0 1315 5470 80 360 11420 8175 "CTPP_A302103_5YR_2016" 27 27
"Monterey" "Nevada" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 29 27
"Monterey" "Santa Clara" 2016 2820 2420 155 125 35 70 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 43 27
"Monterey" "Madera" 2016 50 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 20 27
"Monterey" "Yolo" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 27
"Monterey" "San Luis Obispo" 2016 1510 1020 160 70 80 60 65 25 0 0 0 0 0 4 0 0 25 0 "CTPP_A302103_5YR_2016" 40 27
"Monterey" "Sutter" 2016 30 10 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 27
"Monterey" "San Joaquin" 2016 150 120 0 0 0 0 0 0 0 0 0 0 0 15 0 0 15 0 "CTPP_A302103_5YR_2016" 39 27
"Monterey" "Mariposa" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 22 27
"Monterey" "San Diego" 2016 260 225 15 0 15 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 37 27
"Monterey" "Shasta" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 27
"Monterey" "Imperial" 2016 85 60 0 0 0 0 0 0 0 0 0 0 0 25 0 0 0 0 "CTPP_A302103_5YR_2016" 13 27
"Monterey" "El Dorado" 2016 40 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 27
"Monterey" "Orange" 2016 40 15 20 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 30 27
"Monterey" "San Bernardino" 2016 155 95 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 36 27
"Monterey" "Napa" 2016 10 4 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 28 27
"Napa" "Yolo" 2016 340 260 20 20 0 0 0 0 0 0 0 0 35 0 0 0 0 0 "CTPP_A302103_5YR_2016" 57 28
"Napa" "Nevada" 2016 20 10 0 0 0 0 0 0 0 0 0 0 0 10 0 0 0 0 "CTPP_A302103_5YR_2016" 29 28
"Napa" "San Mateo" 2016 125 95 15 0 0 0 0 0 0 0 0 0 0 0 0 0 15 0 "CTPP_A302103_5YR_2016" 41 28
"Napa" "Sutter" 2016 130 30 15 25 65 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 51 28
"Napa" "Butte" 2016 15 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 4 28
"Napa" "Mendocino" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 23 28
"Napa" "Contra Costa" 2016 1670 1605 45 0 4 20 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 7 28
"Napa" "Stanislaus" 2016 55 35 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 28
"Napa" "Riverside" 2016 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 "CTPP_A302103_5YR_2016" 33 28
"Napa" "Shasta" 2016 30 30 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 45 28
"Napa" "Santa Clara" 2016 65 10 35 0 0 0 0 0 0 0 0 0 0 0 0 0 25 0 "CTPP_A302103_5YR_2016" 43 28
"Napa" "Yuba" 2016 35 0 0 0 0 0 35 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 58 28
"Napa" "Marin" 2016 505 420 15 50 0 0 0 0 0 0 0 0 0 20 0 0 0 0 "CTPP_A302103_5YR_2016" 21 28
"Napa" "Sonoma" 2016 4165 3590 405 40 25 0 25 45 0 0 0 0 0 15 0 25 0 0 "CTPP_A302103_5YR_2016" 49 28
"Napa" "Alameda" 2016 305 265 30 4 0 10 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 1 28
"Napa" "San Joaquin" 2016 330 155 70 0 45 0 65 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 39 28
"Napa" "San Diego" 2016 10 10 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 28
"Napa" "Tuolumne" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 55 28
"Napa" "San Francisco" 2016 235 195 30 0 0 0 10 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 38 28
"Napa" "Monterey" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 27 28
"Napa" "Merced" 2016 20 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 28
"Napa" "Lassen" 2016 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 18 28
"Napa" "Los Angeles" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 28
"Napa" "San Bernardino" 2016 20 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 "CTPP_A302103_5YR_2016" 36 28
"Napa" "Fresno" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 10 28
"Napa" "Orange" 2016 30 15 0 0 0 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 30 28
"Napa" "Solano" 2016 12660 10495 1280 235 220 150 10 130 0 0 0 0 0 0 0 35 100 0 "CTPP_A302103_5YR_2016" 48 28
"Napa" "Plumas" 2016 30 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 32 28
"Napa" "Placer" 2016 95 80 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 31 28
"Napa" "Sacramento" 2016 480 400 45 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 34 28
"Napa" "Napa" 2016 52865 39165 4420 760 300 360 10 550 0 4 0 0 490 2630 0 60 195 3930 "CTPP_A302103_5YR_2016" 28 28
"Napa" "El Dorado" 2016 110 110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 9 28
"Napa" "Santa Cruz" 2016 55 40 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 44 28
"Napa" "Lake" 2016 1370 1130 120 0 105 0 0 0 0 0 0 0 0 15 0 0 0 0 "CTPP_A302103_5YR_2016" 17 28
"Napa" "Calaveras" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 5 28
"Nevada" "Stanislaus" 2016 35 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 50 29
"Nevada" "Santa Cruz" 2016 20 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 "CTPP_A302103_5YR_2016" 44 29
"Nevada" "Sutter" 2016 210 110 100 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 "CTPP_A302103_5YR_2016" 51 29
"Nevada" "Merced" 2016 45 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 24 29
"Nevada" "San Diego" 2016 10 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 37 29
"Nevada" "Los Angeles" 2016 65 50 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 19 29
"Nevada" "Santa Clara" 2016 25 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "CTPP_A302103_5YR_2016" 43 29
"Nevada" "San Bernardino" 2016 20 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 "CTPP_A302103_5YR_2016" 36 29
